,Дата,Наименование,Группа,Код,Стоимость услуги,Наименование лаборатории
545,2023-12-04 22:42:29,"Определение ДНК кандиды альбиканс (Candida albicans) – (№7) - качественное исследование, соскоб из урогенитального тракта",Молекулярно-биологические исследования,,445,БудьЗдоров
546,2023-12-04 22:42:29,"Определение ДНК вируса простого герпеса 1, 2 типов (Herpes symplex 1,2) - качественное исследование, соскоб из ротоглотки, слизистой глаза, носа, содержимое пустул, везикул, язв, слюна",Молекулярно-биологические исследования,,445,БудьЗдоров
547,2023-12-04 22:42:29,"Определение ДНК уреаплазм спп - парвум+уреалитикум (Ureaplasma spp - Parvum+Urealyticum) - качественное исследование, соскоб из урогенитального тракта",Молекулярно-биологические исследования,,795,БудьЗдоров
548,2023-12-04 22:42:29,"Определение ДНК цитомегаловируса (Сytomegalovirus) (№12) - качественное исследование, соскоб урогенитального тракта",Молекулярно-биологические исследования,,445,БудьЗдоров
549,2023-12-04 22:42:29,"Комплексное исследование возбудителей острых кишечных инфекций в кале методом ПЦР: Микроорганизмы рода Шигелла, Сальмонелла, Кампилобактер, Аденовирусы, Ротавирусы, Норовирусы, Астровирусы.",Молекулярно-биологические исследования,,2 495,БудьЗдоров
550,2023-12-04 22:42:29,"Определение РНК неполиомиелитных энтеровирусов в комплексе, качественное исследование",Молекулярно-биологические исследования,,1 030,БудьЗдоров
551,2023-12-04 22:42:29,"Определение ДНК Комплекс ИППП: 1+2+3+4+5+9 - качественное исследование, соскоб из урогенитального тракта",Молекулярно-биологические исследования,,1 480,БудьЗдоров
552,2023-12-04 22:42:29,"Иммунохроматографическое экспресс-исследование носоглоточного мазка на вирус гриппа A, В",Молекулярно-биологические исследования,,1 660,БудьЗдоров
553,2023-12-04 22:42:29,"Определение ДНК вируса герпеса человека VI типа (HHV6) - качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,415,БудьЗдоров
554,2023-12-04 22:42:29,"Определение ДНК вируса ветряной оспы и опоясывающего лишая (Varicella-Zoster virus) - качественное исследование, соскобы эпителиальных клеток, содержимое пустул, везикул, язв",Молекулярно-биологические исследования,,395,БудьЗдоров
555,2023-12-04 22:42:29,Определение аллеля HLA-B27 гена MHC-I,Молекулярно-биологические исследования,,2 890,БудьЗдоров
556,2023-12-04 22:42:29,"Определение полиморфизмов, ассоциированных с развитием синдрома Жильбера",Молекулярно-биологические исследования,,4 780,БудьЗдоров
557,2023-12-04 22:42:29,"Определение ДНК вирусов папилломы человека низкого (HPV 6, 11) и высокого (тип HPV 16, 18) онкогенного риска, количественное исследование",Молекулярно-биологические исследования,,585,БудьЗдоров
558,2023-12-04 22:42:29,"Определение ДНК вируса Эпштейна-Барр - возбудителя инфекционного мононуклеоза - (Epstein - Barr virus) - качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,355,БудьЗдоров
559,2023-12-04 22:42:29,"Определение ДНК Комплекс 10: 1+2+3+4+5+6+7+8+9+12 - качественное исследование, соскоб из урогенитального тракта",Молекулярно-биологические исследования,,2 950,БудьЗдоров
560,2023-12-04 22:42:29,"Определение ДНК цитомегаловируса (Сytomegalovirus) – качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,440,БудьЗдоров
561,2023-12-04 22:42:29,"Определение РНК возбудителя гепатита С (HСV, Hepatitis C virus) – качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,640,БудьЗдоров
562,2023-12-04 22:42:29,"Определение ДНК Микоплазмы Пневмония (Mycoplasma pneumoniae) и ДНК Хламидофилы пневмония (Chlamydophila pneumoniae) - качественное исследование, в мазках со слизистой оболочки носоглотки методом ПЦР",Молекулярно-биологические исследования,,1 430,БудьЗдоров
563,2023-12-04 22:42:29,"Исследование полиморфизмов, связанных с нарушением метаболизма лактозы",Молекулярно-биологические исследования,,1 450,БудьЗдоров
564,2023-12-04 22:42:29,"Определение ДНК возбудителей коклюша (Bordetella pertussis, Bordetella parapertussis, Bordetella bronchiseptica) в мазках со слизистой оболочки носоглотки методом ПЦР",Молекулярно-биологические исследования,,480,БудьЗдоров
565,2023-12-04 22:42:29,"Определение ДНК вируса простого герпеса 1, 2 типов (Herpes symplex 1,2) - качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,415,БудьЗдоров
566,2023-12-04 22:42:29,"Определение полиморфизмов, ассоциированных с риском развития тромбофилии",Молекулярно-биологические исследования,,4 485,БудьЗдоров
567,2023-12-04 22:42:29,"Определение ДНК возбудителя Гепатита В (HBV, Hepatitis B virus) - количественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,1 905,БудьЗдоров
568,2023-12-04 22:42:29,"Определение ДНК возбудителя гепатита В (HBV, Hepatitis B virus) – качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,640,БудьЗдоров
569,2023-12-04 22:42:29,Определение ДНК иерсинии (Yersinia enterocolitica) - качественное исследование,Молекулярно-биологические исследования,,536,БудьЗдоров
570,2023-12-04 22:42:29,"Определение РНК возбудителя Гепатита С (HСV, Hepatitis C virus) - количественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,3 970,БудьЗдоров
571,2023-12-04 22:42:29,"Определение ДНК гемолитического стрептококка (Streptococcus pyogenes) - качественное исследование, соскоб из ротоглотки",Молекулярно-биологические исследования,,450,БудьЗдоров
572,2023-12-04 22:42:29,"Вирус гепатита С, определение РНК генотипирование (HCV-RNA genotyping) - венозная кровь с ЭДТА",Молекулярно-биологические исследования,,965,БудьЗдоров
573,2023-12-04 22:42:29,Молекулярно-биологическое исследование мазков со слизистой оболочки носоглотки на вирус гриппа (Influenza virus),Молекулярно-биологические исследования,,1 630,БудьЗдоров
574,2023-12-04 22:42:29,"Определение ДНК кандиды альбиканс (Candida albicans) - качественное исследование, соскоб со слизистой ротоглотки, носа, глаза",Молекулярно-биологические исследования,,445,БудьЗдоров
575,2023-12-04 22:42:29,"Определение ДНК вируса ветряной оспы и опоясывающего лишая (Varicella-Zoster virus) - качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,415,БудьЗдоров
576,2023-12-04 22:42:29,"Определение полиморфизмов, ассоциированных с риском возникновения РМЖ (молекулярно-генетическое исследование на наличие мутаций в генах BRCA1, BRCA2, CHEK2)",Молекулярно-биологические исследования,,6 615,БудьЗдоров
577,2023-12-04 22:42:29,"Определение полиморфизмов, ассоциированных с нарушением фолатного цикла",Молекулярно-биологические исследования,,3 030,БудьЗдоров
578,2023-12-04 22:42:29,"Определение ДНК хламидии трахоматис (Chlamydia trachomatis) - качественное исследование, соскоб со слизистой ротоглотки, носа, глаза",Молекулярно-биологические исследования,,270,БудьЗдоров
579,2023-12-04 22:42:29,"Определение ДНК токсоплазмы гонди (Toxoplasma gondii) - качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,440,БудьЗдоров
580,2023-12-04 22:42:29,"Определение РНК возбудителя Гепатита А (Hepatitis A virus)- качественное исследование, венозная кровь с ЭДТА",Молекулярно-биологические исследования,,860,БудьЗдоров
581,2023-12-04 22:42:29,"Определение ДНК токсоплазмы гонди (Toxoplasma gondi) - качественное исследование, соскобы эпителия ротоглотки, кожи",Молекулярно-биологические исследования,,450,БудьЗдоров
582,2023-12-04 22:42:29,"Определение ДНК легионеллы пневмофила (Legionella pneumophila) - качественное исследование, соскоб из ротоглотки",Молекулярно-биологические исследования,,450,БудьЗдоров
583,2023-12-04 22:42:29,"Определение ДНК гонококка (Neisseria gonorrhoeae) – качественное исследование, соскоб со слизистой глаза",Молекулярно-биологические исследования,,290,БудьЗдоров
584,2023-12-04 22:42:29,Общий анализ крови,Общий анализ крови (ОАК) в СПБ,,630,БудьЗдоров
585,2023-12-04 22:42:29,Взятие крови из периферической вены/из пальца,Общий анализ крови (ОАК) в СПБ,,290,БудьЗдоров
586,2023-12-04 22:42:29,Анализ эритроцитов в крови,Общий анализ крови (ОАК) в СПБ,,130,БудьЗдоров
587,2023-12-04 22:42:29,Анализ свертывания крови,Общий анализ крови (ОАК) в СПБ,,225,БудьЗдоров
588,2023-12-04 22:42:29,Анализ тромбоцитов в крови,Общий анализ крови (ОАК) в СПБ,,255,БудьЗдоров
589,2023-12-04 22:42:29,Анализ ретикулоцитов в крови,Общий анализ крови (ОАК) в СПБ,,310,БудьЗдоров
590,2023-12-04 22:42:29,Анализ крови ПСА (простатспецифический антиген общий),Онкомаркеры (анализы на рак),,755,БудьЗдоров
591,2023-12-04 22:42:29,Исследование уровня антигена аденогенных раков CA 125 в крови,Онкомаркеры (анализы на рак),,820,БудьЗдоров
592,2023-12-04 22:42:29,Анализ крови ПСА (простатспецифический антиген свободный),Онкомаркеры (анализы на рак),,755,БудьЗдоров
593,2023-12-04 22:42:29,Определение секреторного белка эпидидимиса человека 4 (HE4) в крови,Онкомаркеры (анализы на рак),,2 675,БудьЗдоров
594,2023-12-04 22:42:29,Исследование уровня антигена аденогенных раков CA 19-9 в крови,Онкомаркеры (анализы на рак),,820,БудьЗдоров
595,2023-12-04 22:42:29,Исследование уровня ракового эмбрионального антигена в крови (РЭА или CEA),Онкомаркеры (анализы на рак),,725,БудьЗдоров
596,2023-12-04 22:42:29,Исследование уровня альфа-фетопротеина в сыворотке крови,Онкомаркеры (анализы на рак),,845,БудьЗдоров
597,2023-12-04 22:42:29,Исследование уровня антигена аденогенных раков CA 72-4 в крови,Онкомаркеры (анализы на рак),,1 145,БудьЗдоров
598,2023-12-04 22:42:29,Исследование уровня опухолеассоциированного маркера СА 15-3 в крови,Онкомаркеры (анализы на рак),,845,БудьЗдоров
599,2023-12-04 22:42:29,Исследование уровня антигена плоскоклеточной карциномы (SCC) в крови,Онкомаркеры (анализы на рак),,985,БудьЗдоров
600,2023-12-04 22:42:29,Исследование уровня опухолеассоциированного маркера СА 242 в крови,Онкомаркеры (анализы на рак),,1 450,БудьЗдоров
601,2023-12-04 22:42:29,Исследование уровня бета-2-микроглобулина в крови,Онкомаркеры (анализы на рак),,905,БудьЗдоров
602,2023-12-04 22:42:29,Исследование уровня бета-2-микроглобулина в моче,Онкомаркеры (анализы на рак),,905,БудьЗдоров
603,2023-12-04 22:42:29,Исследование уровня нейронспецифической енолазы в крови,Онкомаркеры (анализы на рак),,1 590,БудьЗдоров
604,2023-12-04 22:42:29,Исследование уровня растворимого фрагмента цитокератина 19 (CYFRA 21.1) в крови,Онкомаркеры (анализы на рак),,1 120,БудьЗдоров
605,2023-12-04 22:42:29,Определение маркера UBC в моче,Онкомаркеры (анализы на рак),,1 875,БудьЗдоров
606,2023-12-04 22:42:29,"Цитологическое исследование соскоба, мазка с шейки матки, цервикального канала",Цитологические исследования,,1 380,БудьЗдоров
607,2023-12-04 22:42:29,"Цитологическое исследование смешанного мазка/соскоба шейки матки, цервикального канала (Рар-тест)",Цитологические исследования,,1 595,БудьЗдоров
608,2023-12-04 22:42:29,Цитологическое исследование пунктата молочной железы,Цитологические исследования,,1 090,БудьЗдоров
609,2023-12-04 22:42:29,Цитологическое исследование отделяемого из соска молочной железы,Цитологические исследования,,620,БудьЗдоров
610,2023-12-04 22:42:29,Цитологическое исследование пунктата щитовидной железы с пункцией,Цитологические исследования,,1 090,БудьЗдоров
611,2023-12-04 22:42:29,"Цитологическое исследование секретов, экскретов, экссудатов, транссудатов",Цитологические исследования,,700,БудьЗдоров
612,2023-12-04 22:42:29,"Цитологическое исследование отпечатков, соскобов опухолей",Цитологические исследования,,1 090,БудьЗдоров
613,2023-12-04 22:42:29,"Цитологическое исследование соскобов и отпечатков эрозий, язв, ран, свищей",Цитологические исследования,,1 090,БудьЗдоров
614,2023-12-04 22:42:29,Аспират из полости матки,Цитологические исследования,,700,БудьЗдоров
615,2023-12-04 22:42:29,"Цитологическое исследование пунктата другого органа (кроме кожи, молочной, щитовидной железы) с пункцией",Цитологические исследования,,1 090,БудьЗдоров
616,2023-12-04 22:42:29,Цитологическое исследование отпечатка с внутриматочной спирали,Цитологические исследования,,1 090,БудьЗдоров
617,2023-12-04 22:42:29,Цитологическое исследование пунктата кожи,Цитологические исследования,,1 090,БудьЗдоров
618,2023-12-04 22:42:29,Анализ мочи на цитологию,Цитологические исследования,,1 090,БудьЗдоров
619,2023-12-04 22:42:29,Анализ мокроты,Цитологические исследования,,1 090,БудьЗдоров
620,2023-12-04 22:42:29,Цитологическое исследование сока предстательной железы,Цитологические исследования,,620,БудьЗдоров
621,2023-12-04 22:42:29,"Цитологическое исследование материала, полученного при эндоскопии (соскоба, отпечатка, мазка)",Цитологические исследования,,700,БудьЗдоров
